habitat_id;habitat_code;habitat_priority;habitat_np;habitat_cover;habitat_caves;habitat_data_quality;habitat_representativity;habitat_relative_surface;habitat_conservation;habitat_global;site_code;habitat_cover_ha;year;id_reporte
11524;5210;0;0;12.0;;G;B;B;B;B;ES0000212;16968.228;2023;135
11572;91B0;0;0;2.0;;G;B;B;B;B;ES0000212;2828.038;2023;135
11529;5330;0;0;41.0;;G;B;B;B;B;ES0000212;57974.779;2023;135
11501;3150;0;0;1.0;;G;B;A;B;B;ES0000212;1414.019;2023;135
11538;6220;0;0;10.0;;G;B;C;B;B;ES0000212;14140.19;2023;135
11552;7220;0;0;1.0;;G;A;A;A;A;ES0000212;1414.019;2023;135
11584;9340;0;0;2.0;;G;B;C;B;B;ES0000212;2828.038;2023;135
11557;8130;0;0;1.0;;G;B;C;B;B;ES0000212;1414.019;2023;135
11579;92A0;0;0;1.0;;G;B;C;B;B;ES0000212;1414.019;2023;135
11562;8310;0;0;1.0;;G;B;B;B;B;ES0000212;1414.019;2023;135
11558;8210;0;0;2.0;;G;B;B;B;B;ES0000212;2828.038;2023;135
11579;92A0;0;0;1.0;;G;A;C;A;A;ES0000213;199.46;2023;135
11543;6430;0;0;1.0;;G;B;C;B;B;ES0000213;199.46;2023;135
11529;5330;0;0;1.0;;G;B;C;B;B;ES0000213;199.46;2023;135
11577;9240;0;0;1.0;;G;A;C;A;A;ES0000213;199.46;2023;135
11542;6420;0;0;1.0;;G;B;C;B;B;ES0000213;199.46;2023;135
11584;9340;0;0;6.0;;G;B;C;B;B;ES0000213;1196.76;2023;135
11520;4090;0;0;5.0;;G;B;C;B;B;ES0000213;997.3;2023;135
21006;9580;0;0;1.0;;G;B;B;B;B;ES0000213;199.46;2023;135
11538;6220;0;0;11.0;;G;B;C;B;B;ES0000213;2194.06;2023;135
11524;5210;0;0;15.0;;G;B;C;B;B;ES0000213;2991.9;2023;135
11558;8210;0;0;4.0;;G;B;C;B;B;ES0000213;797.84;2023;135
11581;92D0;0;0;1.0;;G;C;C;C;C;ES0000213;199.46;2023;135
11536;6170;0;0;1.0;;G;A;C;A;A;ES0000213;199.46;2023;135
11552;7220;0;0;1.0;;G;C;A;C;C;ES0000213;199.46;2023;135
11572;91B0;0;0;2.0;;G;B;C;B;B;ES0000213;398.92;2023;135
11464;1120;0;0;;;G;A;B;A;A;ES0000214;9983.119;2023;135
11463;1110;0;0;;;G;A;C;A;A;ES0000214;285.232;2023;135
11464;1120;0;0;;;;C;C;A;A;ES0000221;190.35;2023;135
11591;9540;0;0;;;;;;;;ES0000221;;2023;135
11581;92D0;0;0;;;;C;C;B;B;ES0000221;0.2;2023;135
11528;5320;0;0;;;;C;B;A;A;ES0000221;12.722;2023;135
11562;8310;0;0;;;;C;C;A;A;ES0000221;12.722;2023;135
11469;1170;0;0;;;;;C;;;ES0000221;132.632;2023;135
11538;6220;0;0;;;;C;C;B;B;ES0000221;32.57;2023;135
11558;8210;0;0;;;;C;C;A;A;ES0000221;16.54;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000221;7.22;2023;135
11529;5330;0;0;;;;;;;;ES0000221;;2023;135
11582;9320;0;0;;;;C;C;B;B;ES0000222;8.586;2023;135
11529;5330;0;0;;;;C;C;A;A;ES0000222;241.606;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000222;4.314;2023;135
11538;6220;0;0;;;;C;C;B;B;ES0000222;56.087;2023;135
11558;8210;0;0;;;;B;C;A;A;ES0000222;12.943;2023;135
11528;5320;0;0;;;;C;C;A;A;ES0000222;4.314;2023;135
11526;5230;0;0;;;;A;C;A;A;ES0000225;7.876;2023;135
11542;6420;0;0;;;;C;C;A;A;ES0000225;7.876;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000225;7.876;2023;135
11584;9340;0;0;;;;C;C;B;B;ES0000225;78.758;2023;135
11582;9320;0;0;;;;B;C;B;A;ES0000225;30.952;2023;135
11558;8210;0;0;;;;C;C;A;A;ES0000225;7.876;2023;135
11552;7220;0;0;;;;C;C;A;A;ES0000225;7.876;2023;135
11529;5330;0;0;;;;B;C;A;A;ES0000225;393.79;2023;135
11479;1410;0;0;;;M;C;C;B;B;ES0000226;3.25;2023;135
11490;2210;0;0;;;M;C;C;B;B;ES0000226;0.16;2023;135
11484;2110;0;0;;;M;C;C;B;B;ES0000226;0.46;2023;135
11467;1150;0;0;;;M;C;C;A;A;ES0000226;55.59;2023;135
11581;92D0;0;0;;;M;B;C;A;A;ES0000226;21.85;2023;135
11476;1310;0;0;;;M;B;C;C;A;ES0000226;1.62;2023;135
11543;6430;0;0;;;M;C;C;B;B;ES0000226;10.6;2023;135
11542;6420;0;0;;;M;B;C;A;A;ES0000226;0.38;2023;135
11482;1510;0;0;;;M;C;C;A;A;ES0000226;4.6;2023;135
11480;1420;0;0;;;M;A;C;B;A;ES0000226;64.86;2023;135
11584;9340;0;0;;;;C;C;A;A;ES0000227;147.034;2023;135
11471;1210;0;0;;;;B;B;A;A;ES0000227;147.034;2023;135
11558;8210;0;0;;;;B;C;A;A;ES0000227;147.034;2023;135
11491;2230;0;0;;;;C;B;A;A;ES0000227;147.034;2023;135
11485;2120;0;0;;;;B;B;A;A;ES0000227;147.034;2023;135
11559;8220;0;0;;;;A;C;A;A;ES0000227;147.034;2023;135
11542;6420;0;0;;;;C;C;A;A;ES0000227;147.034;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000227;147.034;2023;135
11552;7220;0;0;;;;B;A;A;A;ES0000227;147.034;2023;135
11480;1420;0;0;;;;C;C;A;A;ES0000227;147.034;2023;135
11531;5430;0;0;;;;C;C;A;A;ES0000227;5.587;2023;135
11469;1170;0;0;;;;;C;;;ES0000227;334.601;2023;135
11490;2210;0;0;;;;C;B;A;A;ES0000227;147.034;2023;135
11492;2240;0;0;;;;B;A;A;A;ES0000227;588.135;2023;135
11489;2190;0;0;;;;D;;;;ES0000227;3.597;2023;135
11500;3140;0;0;;;;C;C;A;A;ES0000227;147.034;2023;135
11463;1110;0;0;;;;;C;;;ES0000227;5.508;2023;135
11474;1240;0;0;;;;C;B;A;A;ES0000227;147.034;2023;135
11581;92D0;0;0;;;;C;C;A;A;ES0000227;147.034;2023;135
11521;5110;0;0;;;;C;C;C;C;ES0000227;147.034;2023;135
11464;1120;0;0;;;G;A;B;A;A;ES0000227;3987.0;2023;135
11564;8330;0;0;;5.0;M;;;B;;ES0000227;;2023;135
11479;1410;0;0;;;;C;C;A;A;ES0000227;147.034;2023;135
11520;4090;0;0;;;;B;C;A;A;ES0000227;147.034;2023;135
11484;2110;0;0;;;;B;A;A;A;ES0000227;147.034;2023;135
11494;2260;0;0;;;;A;C;A;A;ES0000227;147.034;2023;135
11562;8310;0;0;;;;B;C;A;A;ES0000227;147.034;2023;135
11529;5330;0;0;;;;B;C;A;A;ES0000227;2352.541;2023;135
11482;1510;0;0;;;;C;C;A;A;ES0000227;147.034;2023;135
11582;9320;0;0;;;;A;B;B;A;ES0000227;3130.35;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000228;37.262;2023;135
11485;2120;0;0;;;;B;C;A;A;ES0000228;37.262;2023;135
11479;1410;0;0;;;;C;C;A;A;ES0000228;37.262;2023;135
11484;2110;0;0;;;;B;B;A;A;ES0000228;37.262;2023;135
11538;6220;0;0;;;;C;C;A;A;ES0000228;111.785;2023;135
11482;1510;0;0;;;;C;C;A;A;ES0000228;37.262;2023;135
11476;1310;0;0;;;;C;C;A;A;ES0000228;37.262;2023;135
11491;2230;0;0;;;;B;C;A;A;ES0000228;37.262;2023;135
11581;92D0;0;0;;;;B;C;A;A;ES0000228;37.262;2023;135
11529;5330;0;0;;;;B;C;A;A;ES0000228;74.524;2023;135
11584;9340;0;0;;;;C;C;A;A;ES0000228;37.262;2023;135
11582;9320;0;0;;;;B;C;A;A;ES0000228;78.25;2023;135
11531;5430;0;0;;;;C;C;A;A;ES0000228;1.267;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000228;37.262;2023;135
11480;1420;0;0;;;;C;C;A;A;ES0000228;37.262;2023;135
11493;2250;0;0;;;;A;B;A;A;ES0000228;260.833;2023;135
11494;2260;0;0;;;;B;C;A;A;ES0000228;37.262;2023;135
11474;1240;0;0;;;;B;C;B;B;ES0000229;13.658;2023;135
11482;1510;0;0;;;;C;C;B;B;ES0000230;52.827;2023;135
11584;9340;0;0;;;;C;C;A;A;ES0000230;52.827;2023;135
11558;8210;0;0;;;;C;C;A;A;ES0000230;52.827;2023;135
11479;1410;0;0;;;;C;C;A;A;ES0000230;52.827;2023;135
11485;2120;0;0;;;;C;C;A;A;ES0000230;52.827;2023;135
11582;9320;0;0;;;;D;C;;;ES0000230;52.827;2023;135
11494;2260;0;0;;;;C;C;B;B;ES0000230;52.827;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000230;52.827;2023;135
11477;1320;0;0;;;;A;B;A;A;ES0000230;52.827;2023;135
11531;5430;0;0;;;;C;B;A;A;ES0000230;84.523;2023;135
11492;2240;0;0;;;;C;A;B;B;ES0000230;158.481;2023;135
11484;2110;0;0;;;;B;B;A;A;ES0000230;52.827;2023;135
11501;3150;0;0;;;;C;C;A;A;ES0000230;52.827;2023;135
11467;1150;0;0;;;;C;C;A;A;ES0000230;52.827;2023;135
11474;1240;0;0;;;;B;B;A;A;ES0000230;105.654;2023;135
11489;2190;0;0;;;;D;;;;ES0000230;;2023;135
11515;4030;0;0;;;;A;C;A;A;ES0000230;792.405;2023;135
11581;92D0;0;0;;;;C;C;A;A;ES0000230;52.827;2023;135
11482;1510;0;0;;;;C;C;B;B;ES0000231;26.82;2023;135
11489;2190;0;0;;;;D;;;;ES0000231;46.896;2023;135
11528;5320;0;0;;;;A;A;A;A;ES0000231;107.28;2023;135
11467;1150;0;0;;;;C;C;A;A;ES0000231;26.82;2023;135
11480;1420;0;0;;;;B;C;B;B;ES0000231;26.82;2023;135
11581;92D0;0;0;;;;B;C;A;A;ES0000231;26.82;2023;135
11515;4030;0;0;;;;B;C;A;A;ES0000231;160.92;2023;135
11471;1210;0;0;;;;C;C;A;A;ES0000231;26.82;2023;135
11485;2120;0;0;;;;B;C;A;A;ES0000231;26.82;2023;135
11520;4090;0;0;;;;C;C;A;A;ES0000231;26.82;2023;135
11484;2110;0;0;;;;C;B;B;B;ES0000231;26.82;2023;135
11558;8210;0;0;;;;C;C;B;B;ES0000231;26.82;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000231;26.82;2023;135
11479;1410;0;0;;;;B;C;A;A;ES0000231;26.82;2023;135
11529;5330;0;0;;;;C;C;B;B;ES0000231;134.1;2023;135
11474;1240;0;0;;;;B;C;A;A;ES0000231;26.82;2023;135
11490;2210;0;0;;;;C;B;C;C;ES0000231;26.82;2023;135
11531;5430;0;0;;;;C;B;A;A;ES0000231;38.621;2023;135
11492;2240;0;0;;;;C;B;B;B;ES0000231;26.82;2023;135
11584;9340;0;0;;;;C;C;B;B;ES0000231;26.82;2023;135
11494;2260;0;0;;;;B;C;A;A;ES0000231;26.82;2023;135
11584;9340;0;0;;;;C;C;B;B;ES0000232;45.49;2023;135
11480;1420;0;0;;;;B;C;A;A;ES0000232;15.163;2023;135
11531;5430;0;0;;;;C;B;A;A;ES0000232;47.006;2023;135
11529;5330;0;0;;;;C;C;B;B;ES0000232;30.326;2023;135
11482;1510;0;0;;;;B;C;A;A;ES0000232;15.163;2023;135
11520;4090;0;0;;;;C;C;A;A;ES0000232;45.49;2023;135
11581;92D0;0;0;;;;B;C;B;B;ES0000232;15.163;2023;135
11551;7210;0;0;;;;A;C;A;A;ES0000232;15.163;2023;135
11515;4030;0;0;;;;B;C;B;B;ES0000232;60.653;2023;135
11528;5320;0;0;;;;B;B;A;A;ES0000232;45.49;2023;135
11474;1240;0;0;;;;B;C;A;A;ES0000232;45.49;2023;135
11558;8210;0;0;;;;C;C;B;B;ES0000232;15.163;2023;135
11492;2240;0;0;;;;B;A;A;A;ES0000232;348.754;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000232;15.163;2023;135
11467;1150;0;0;;;;C;C;B;B;ES0000232;15.163;2023;135
11479;1410;0;0;;;;B;C;B;B;ES0000232;15.163;2023;135
11489;2190;0;0;;;;D;;;;ES0000232;0.312;2023;135
11520;4090;0;0;;;;C;C;A;A;ES0000233;56.182;2023;135
11500;3140;0;0;;;;B;C;A;A;ES0000233;28.091;2023;135
11538;6220;0;0;;;;C;C;A;A;ES0000233;28.091;2023;135
11469;1170;0;0;;;;;C;;;ES0000233;132.201;2023;135
11480;1420;0;0;;;;B;C;A;A;ES0000233;28.091;2023;135
11479;1410;0;0;;;;C;C;A;A;ES0000233;28.091;2023;135
11467;1150;0;0;;;;B;C;A;A;ES0000233;28.091;2023;135
11464;1120;0;0;;;;C;C;B;B;ES0000233;183.435;2023;135
11528;5320;0;0;;;;A;A;A;A;ES0000233;84.273;2023;135
11485;2120;0;0;;;;C;C;A;A;ES0000233;28.091;2023;135
11482;1510;0;0;;;;B;C;A;A;ES0000233;28.091;2023;135
11531;5430;0;0;;;;C;B;A;A;ES0000233;67.419;2023;135
11468;1160;0;0;;;;B;C;B;B;ES0000233;58.991;2023;135
11529;5330;0;0;;;;C;C;B;B;ES0000233;140.456;2023;135
11558;8210;0;0;;;;C;C;A;A;ES0000233;28.091;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000233;28.091;2023;135
11581;92D0;0;0;;;;B;C;A;A;ES0000233;28.091;2023;135
11582;9320;0;0;;;;A;C;A;A;ES0000233;110.96;2023;135
11494;2260;0;0;;;;C;C;A;A;ES0000233;28.091;2023;135
11474;1240;0;0;;;;B;C;A;A;ES0000233;28.091;2023;135
11463;1110;0;0;;;;;C;;;ES0000233;45.697;2023;135
11543;6430;0;0;;;;C;C;B;B;ES0000234;25.466;2023;135
11469;1170;0;0;;;;;C;;;ES0000234;95.807;2023;135
11490;2210;0;0;;;;C;B;C;C;ES0000234;25.466;2023;135
11476;1310;0;0;;;;A;C;B;A;ES0000234;25.466;2023;135
11467;1150;0;0;;;;A;C;A;A;ES0000234;50.932;2023;135
11485;2120;0;0;;;;B;C;C;B;ES0000234;25.466;2023;135
11582;9320;0;0;;;;B;C;B;B;ES0000234;56.28;2023;135
11480;1420;0;0;;;;B;C;B;B;ES0000234;25.466;2023;135
11463;1110;0;0;;;;;C;;;ES0000234;14.805;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000234;25.466;2023;135
11479;1410;0;0;;;;B;C;A;A;ES0000234;25.466;2023;135
11494;2260;0;0;;;;C;C;B;B;ES0000234;25.466;2023;135
11501;3150;0;0;;;;A;C;A;A;ES0000234;25.466;2023;135
11482;1510;0;0;;;;B;C;A;A;ES0000234;25.466;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000234;25.466;2023;135
11531;5430;0;0;;;;C;C;A;A;ES0000234;5.093;2023;135
11520;4090;0;0;;;;C;C;A;A;ES0000234;25.466;2023;135
11581;92D0;0;0;;;;B;C;B;B;ES0000234;25.466;2023;135
11464;1120;0;0;;;;C;C;B;B;ES0000234;286.239;2023;135
11468;1160;0;0;;;;B;C;B;B;ES0000234;91.678;2023;135
11529;5330;0;0;;;;C;C;B;B;ES0000234;76.398;2023;135
11500;3140;0;0;;;;B;C;A;A;ES0000235;19.857;2023;135
11476;1310;0;0;;;;C;C;A;A;ES0000235;19.857;2023;135
11584;9340;0;0;;;;C;C;B;B;ES0000235;33.457;2023;135
11581;92D0;0;0;;;;C;C;A;A;ES0000235;19.857;2023;135
11582;9320;0;0;;;;A;C;A;A;ES0000235;716.776;2023;135
11467;1150;0;0;;;;C;C;B;B;ES0000235;19.857;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000235;19.857;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000235;19.857;2023;135
11479;1410;0;0;;;;C;C;A;A;ES0000235;19.857;2023;135
11480;1420;0;0;;;;C;C;B;B;ES0000235;19.857;2023;135
11520;4090;0;0;;;;C;C;B;B;ES0000235;19.857;2023;135
11529;5330;0;0;;;;C;C;A;A;ES0000235;223.969;2023;135
11494;2260;0;0;;;;C;C;C;C;ES0000235;19.857;2023;135
11480;1420;0;0;;;;C;C;A;A;ES0000236;4.638;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000236;9.276;2023;135
11531;5430;0;0;;;;C;B;A;A;ES0000236;11.44;2023;135
11529;5330;0;0;;;G;B;C;A;B;ES0000236;1.6;2023;135
11581;92D0;0;0;;;G;A;C;A;A;ES0000236;0.222;2023;135
11559;8220;0;0;;;;C;C;A;A;ES0000237;18.128;2023;135
11479;1410;0;0;;;;C;C;B;B;ES0000237;18.128;2023;135
11538;6220;0;0;;;;C;C;B;B;ES0000237;18.128;2023;135
11558;8210;0;0;;;;C;C;B;B;ES0000237;18.128;2023;135
11531;5430;0;0;;;;C;C;A;A;ES0000237;2.175;2023;135
11474;1240;0;0;;;;C;C;B;B;ES0000237;18.128;2023;135
11552;7220;0;0;;;;C;B;A;A;ES0000237;18.128;2023;135
11520;4090;0;0;;;;C;C;A;A;ES0000237;18.128;2023;135
11581;92D0;0;0;;;;C;C;A;A;ES0000237;18.128;2023;135
11501;3150;0;0;;;;B;C;B;B;ES0000237;18.128;2023;135
11582;9320;0;0;;;;A;C;A;A;ES0000237;347.333;2023;135
11572;91B0;0;0;;;;C;C;B;B;ES0000237;18.128;2023;135
11485;2120;0;0;;;;B;C;C;B;ES0000238;12.031;2023;135
11551;7210;0;0;;;;C;C;B;B;ES0000238;12.031;2023;135
11558;8210;0;0;;;;C;C;A;A;ES0000238;12.031;2023;135
11584;9340;0;0;;;;C;C;A;A;ES0000238;12.031;2023;135
11494;2260;0;0;;;;C;C;B;B;ES0000238;12.031;2023;135
11581;92D0;0;0;;;;C;C;B;B;ES0000238;12.031;2023;135
11582;9320;0;0;;;;A;C;A;A;ES0000238;180.097;2023;135
11490;2210;0;0;;;;C;C;C;C;ES0000238;12.031;2023;135
11529;5330;0;0;;;;C;C;B;B;ES0000238;120.305;2023;135
11538;6220;0;0;;;;C;C;B;B;ES0000238;12.031;2023;135
11480;1420;0;0;;;;C;C;B;B;ES0000238;12.031;2023;135
11479;1410;0;0;;;;C;C;A;A;ES0000238;12.031;2023;135
11531;5430;0;0;;;;B;C;A;A;ES0000238;0.024;2023;135
11467;1150;0;0;;;;C;C;A;A;ES0000238;12.031;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000238;12.031;2023;135
11572;91B0;0;0;;;;C;C;B;B;ES0000238;12.031;2023;135
11501;3150;0;0;;;;C;C;A;A;ES0000238;12.031;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000238;12.031;2023;135
11484;2110;0;0;;;;A;C;B;A;ES0000239;18.392;2023;135
11531;5430;0;0;;;;C;C;A;B;ES0000239;6.437;2023;135
11479;1410;0;0;;;;C;C;A;A;ES0000239;18.392;2023;135
11584;9340;0;0;;;;C;C;B;B;ES0000239;18.392;2023;135
11551;7210;0;0;;;;B;C;A;A;ES0000239;18.392;2023;135
11543;6430;0;0;;;;C;C;B;B;ES0000239;18.392;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000239;18.392;2023;135
11572;91B0;0;0;;;;C;C;B;B;ES0000239;18.392;2023;135
11558;8210;0;0;;;;C;C;B;B;ES0000239;18.392;2023;135
11471;1210;0;0;;;;A;C;B;A;ES0000239;18.392;2023;135
11582;9320;0;0;;;;B;C;A;A;ES0000239;120.282;2023;135
11581;92D0;0;0;;;;C;C;A;A;ES0000239;18.392;2023;135
11529;5330;0;0;;;;C;C;B;B;ES0000239;55.175;2023;135
11494;2260;0;0;;;;C;C;A;A;ES0000239;18.392;2023;135
11501;3150;0;0;;;;B;C;A;A;ES0000239;18.392;2023;135
11520;4090;0;0;;;;C;C;A;A;ES0000239;18.392;2023;135
11480;1420;0;0;;;;C;C;B;B;ES0000239;18.392;2023;135
11467;1150;0;0;;;;C;C;A;A;ES0000239;18.392;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000239;18.392;2023;135
11538;6220;0;0;;;;B;C;A;A;ES0000239;165.526;2023;135
11485;2120;0;0;;;;C;C;C;C;ES0000239;18.392;2023;135
11480;1420;0;0;;;;C;C;A;A;ES0000240;11.248;2023;135
11531;5430;0;0;;;;C;C;A;B;ES0000240;2.137;2023;135
11558;8210;0;0;;;;C;C;A;A;ES0000240;11.248;2023;135
11490;2210;0;0;;;;C;C;B;B;ES0000240;11.248;2023;135
11503;3170;0;0;;;;C;C;A;A;ES0000240;11.248;2023;135
11474;1240;0;0;;;;B;C;A;A;ES0000240;22.496;2023;135
11485;2120;0;0;;;;B;C;B;B;ES0000240;11.248;2023;135
11584;9340;0;0;;;;C;C;A;A;ES0000240;33.744;2023;135
11551;7210;0;0;;;;A;C;A;A;ES0000240;11.248;2023;135
11581;92D0;0;0;;;;C;C;A;A;ES0000240;11.248;2023;135
11582;9320;0;0;;;;A;C;A;A;ES0000240;242.622;2023;135
11492;2240;0;0;;;;C;B;A;A;ES0000240;44.992;2023;135
11494;2260;0;0;;;;C;C;A;A;ES0000240;11.248;2023;135
11479;1410;0;0;;;;C;C;A;A;ES0000240;11.248;2023;135
11558;8210;0;0;;;;B;C;A;A;ES0000241;41.68;2023;135
11474;1240;0;0;;;;B;C;A;A;ES0000241;20.84;2023;135
11552;7220;0;0;;;;C;C;B;B;ES0000241;6.947;2023;135
11538;6220;0;0;;;;C;C;A;A;ES0000241;62.52;2023;135
11529;5330;0;0;;;;B;C;A;A;ES0000241;375.122;2023;135
11479;1410;0;0;;;;C;C;A;A;ES0000241;6.947;2023;135
11532;6110;0;0;;;;A;C;A;A;ES0000241;6.947;2023;135
11469;1170;0;0;;;;;C;;;ES0000242;10.415;2023;135
11474;1240;0;0;;;;C;C;A;A;ES0000242;0.702;2023;135
11464;1120;0;0;;;;C;C;A;A;ES0000242;69.193;2023;135
11476;1310;0;0;;;G;C;C;C;C;ES0000243;0.16;2023;135
11478;1330;0;0;;;G;B;C;B;B;ES0000243;8.04;2023;135
11544;6510;0;0;;;G;C;C;C;C;ES0000243;14.67;2023;135
11477;1320;0;0;;;G;B;C;C;C;ES0000243;3.32;2023;135
11465;1130;0;0;;;G;B;C;C;C;ES0000243;53.25;2023;135
11480;1420;0;0;;;G;C;C;C;C;ES0000243;0.89;2023;135
11466;1140;0;0;;;G;B;C;C;C;ES0000243;8.06;2023;135
11574;91E0;0;0;;;G;C;C;C;C;ES0000243;1.51;2023;135
11552;7220;0;0;;;G;D;;;;ES0000244;0.02;2023;135
11539;6230;0;0;2.0;;G;C;C;B;C;ES0000244;332.0;2023;135
11584;9340;0;0;;;G;C;C;B;B;ES0000244;9.1;2023;135
11577;9240;0;0;8.0;;G;C;C;B;B;ES0000244;241.9;2023;135
11501;3150;0;0;;;G;D;;;;ES0000244;0.1;2023;135
11520;4090;0;0;58.0;;G;A;C;A;A;ES0000244;728.5;2023;135
11557;8130;0;0;;;G;D;;;;ES0000244;1.8;2023;135
11543;6430;0;0;;;G;C;C;B;B;ES0000244;4.2;2023;135
11544;6510;0;0;;;G;D;;;;ES0000244;15.7;2023;135
11536;6170;0;0;;;G;C;C;A;B;ES0000244;415.7;2023;135
11569;9150;0;1;16.0;;G;;;;;ES0000244;;2023;135
11562;8310;0;0;;177.0;G;B;C;A;A;ES0000244;;2023;135
11576;9230;0;0;;;G;C;C;B;B;ES0000244;119.3;2023;135
11558;8210;0;0;3.0;;G;C;C;B;C;ES0000244;77.8;2023;135
11537;6210;0;0;;;G;A;C;A;A;ES0000244;859.5;2023;135
11537;6210;1;0;5.0;;G;C;C;B;B;ES0000244;7.5;2023;135
11515;4030;0;0;;;G;D;;;;ES0000244;11.7;2023;135
11571;9180;0;0;;;G;D;;;;ES0000244;0.3;2023;135
11538;6220;0;0;;;G;A;C;A;A;ES0000254;3.52;2023;135
11562;8310;0;0;;;G;A;C;A;A;ES0000254;3.12;2023;135
11491;2230;0;0;0.05;;G;B;C;A;B;ES0000254;0.5;2023;135
11471;1210;0;0;;;G;A;C;A;A;ES0000254;0.56;2023;135
11564;8330;0;0;;;G;A;C;A;A;ES0000254;0.53;2023;135
11463;1110;0;0;;;M;A;C;A;A;ES0000254;457.39;2023;135
11484;2110;0;0;0.05;;G;B;C;A;B;ES0000254;0.5;2023;135
11541;6410;0;0;;;G;A;C;B;B;ES0000254;0.5;2023;135
11544;6510;0;0;;;G;A;C;A;A;ES0000254;4.37;2023;135
11485;2120;0;0;0.05;;G;B;C;A;B;ES0000254;0.71;2023;135
11466;1140;0;0;;;M;A;B;A;A;ES0000254;460.79;2023;135
11473;1230;0;0;4.14;;G;A;C;A;A;ES0000254;71.2;2023;135
11469;1170;0;0;;;M;A;C;A;A;ES0000254;492.05;2023;135
11543;6430;0;0;;;G;A;C;A;A;ES0000254;0.5;2023;135
11468;1160;0;0;;;M;A;B;A;A;ES0000254;457.39;2023;135
11560;8230;0;0;;;G;A;C;A;A;ES0000254;53.23;2023;135
11494;2260;0;0;;;G;B;C;A;B;ES0000254;0.5;2023;135
11559;8220;0;0;;;G;A;C;A;A;ES0000254;3.41;2023;135
11486;2130;0;0;0.37;;G;B;C;A;B;ES0000254;0.76;2023;135
11515;4030;0;0;7.45;;G;B;C;A;B;ES0000254;311.08;2023;135
11574;91E0;0;0;;;G;B;C;C;C;ES0000254;1.5;2023;135
11483;1520;0;0;2.0;;M;A;C;A;A;ES0000257;168.708;2023;135
11524;5210;0;0;14.0;;M;A;C;A;A;ES0000257;1093.427;2023;135
11581;92D0;0;0;1.0;;M;A;C;A;A;ES0000257;18.426;2023;135
11520;4090;0;0;12.0;;M;A;C;A;A;ES0000257;940.678;2023;135
11557;8130;0;0;1.0;;M;A;C;A;A;ES0000257;69.738;2023;135
11529;5330;0;0;15.0;;M;B;C;B;B;ES0000257;1181.603;2023;135
11532;6110;0;0;2.0;;M;A;C;A;A;ES0000257;164.425;2023;135
11558;8210;0;0;6.0;;M;A;C;A;A;ES0000257;487.102;2023;135
11511;3280;0;0;1.0;;M;A;C;A;A;ES0000257;0.033;2023;135
11542;6420;0;0;1.0;;M;B;C;B;B;ES0000257;0.092;2023;135
11481;1430;0;0;1.0;;M;A;C;A;A;ES0000257;13.854;2023;135
11584;9340;0;0;2.0;;M;B;C;B;B;ES0000257;127.736;2023;135
11562;8310;0;0;1.0;;M;A;C;A;A;ES0000257;16.612;2023;135
11501;3150;0;0;1.0;;M;A;C;A;A;ES0000257;0.033;2023;135
11538;6220;0;0;14.0;;M;A;C;A;A;ES0000257;1043.516;2023;135
11482;1510;0;0;1.0;;M;B;C;B;B;ES0000257;0.562;2023;135
11480;1420;0;0;1.0;;M;B;C;B;B;ES0000257;0.474;2023;135
11489;2190;0;0;;;G;B;B;B;B;ES0000258;63.0;2023;135
11515;4030;0;0;4.37;;G;C;C;B;C;ES0000258;571.22;2023;135
11467;1150;0;0;0.84;;G;A;C;B;B;ES0000258;118.86;2023;135
11501;3150;0;0;0.49;;G;A;C;B;B;ES0000258;3.39;2023;135
11509;3260;0;0;;;G;A;C;B;B;ES0000258;2.54;2023;135
11478;1330;0;0;0.38;;G;A;C;B;B;ES0000258;1.56;2023;135
11542;6420;0;0;0.53;;G;C;C;C;C;ES0000258;36.3;2023;135
11541;6410;0;0;;;G;A;C;C;C;ES0000258;4.14;2023;135
11559;8220;0;0;;;G;A;C;A;A;ES0000258;7.18;2023;135
11544;6510;0;0;;;G;C;C;C;C;ES0000258;29.71;2023;135
11560;8230;0;0;;;G;A;C;B;B;ES0000258;147.16;2023;135
11564;8330;0;0;;;G;A;C;A;A;ES0000258;1.35;2023;135
11514;4020;0;0;6.59;;G;B;C;C;C;ES0000258;280.51;2023;135
